transaction_id,timestamp,account_id,transaction_type,channel,amount,transaction_state,device_id,device_trusted,merchant_category,merchant_id,is_suspicious_simulated,suspicious_pattern
TX-0049179,2025-07-03 14:34:42,ACC-02090,Cartao,POS,4500.54,SP,DEV-02090-A,1,Restaurante,MER-0860,0,Normal
TX-0047151,2025-07-03 15:00:09,ACC-00576,Saque,ATM,47.89,RS,DEV-00576-A,1,Viagem,MER-0139,0,Normal
TX-0038584,2025-07-03 15:06:22,ACC-02442,Cartao,E-commerce,262.37,SP,DEV-02442-A,1,Transporte,MER-1002,0,Normal
TX-0025536,2025-07-03 15:23:39,ACC-00270,PIX,Internet Banking,302.57,BA,DEV-00270-A,1,Outros,MER-0355,0,Normal
TX-0046113,2025-07-03 15:26:08,ACC-00502,Cartao,POS,754.92,SP,DEV-00502-A,1,Transporte,MER-0984,0,Normal
TX-0030046,2025-07-03 15:34:28,ACC-01038,PIX,App,267.12,MG,DEV-01038-A,1,Outros,MER-0087,0,Normal
TX-0045282,2025-07-03 15:45:14,ACC-01516,Cartao,E-commerce,381.59,PR,DEV-01516-A,1,Viagem,MER-0276,0,Normal
TX-0004065,2025-07-03 15:47:42,ACC-01860,Boleto,App,791.14,SP,DEV-01860-A,1,Viagem,MER-1177,0,Normal
TX-0000762,2025-07-03 15:53:40,ACC-00110,Boleto,Internet Banking,3045.29,DF,RISK-5327780,0,Restaurante,MER-0821,1,Novo dispositivo e local
TX-0014573,2025-07-03 15:55:29,ACC-01538,Transferencia,Internet Banking,235.18,BA,DEV-01538-A,1,Eletronicos,MER-0096,0,Normal
TX-0010521,2025-07-03 16:00:26,ACC-00064,PIX,Internet Banking,304.48,SP,DEV-00064-A,1,Mercado,MER-0944,0,Normal
TX-0023871,2025-07-03 16:23:35,ACC-01770,PIX,Internet Banking,142.28,SP,DEV-01770-A,1,Restaurante,MER-0476,0,Normal
TX-0021040,2025-07-03 16:35:46,ACC-00547,Boleto,App,381.33,RJ,DEV-00547-A,1,Mercado,MER-1187,0,Normal
TX-0035628,2025-07-03 16:50:14,ACC-00872,PIX,Internet Banking,609.63,SP,DEV-00872-A,1,Mercado,MER-0453,0,Normal
TX-0027431,2025-07-03 17:16:35,ACC-00890,Boleto,Internet Banking,515.84,SP,NEW-9035063,0,Servicos,MER-0352,0,Normal
TX-0008482,2025-07-03 17:21:14,ACC-00802,Transferencia,Internet Banking,229.78,SC,DEV-00802-A,1,Viagem,MER-0441,0,Normal
TX-0023829,2025-07-03 17:23:31,ACC-00456,Transferencia,Internet Banking,26.93,RJ,DEV-00456-A,1,Restaurante,MER-0669,0,Normal
TX-0010765,2025-07-03 17:33:05,ACC-01768,PIX,Internet Banking,129.46,SP,DEV-01768-A,1,Viagem,MER-0610,0,Normal
TX-0046730,2025-07-03 17:42:56,ACC-01155,PIX,Internet Banking,971.97,SC,RISK-9251079,0,Outros,MER-1194,1,Novo dispositivo e local
TX-0036335,2025-07-03 17:55:46,ACC-00849,Boleto,App,225.33,BA,DEV-00849-A,1,Transporte,MER-0902,0,Normal
TX-0039221,2025-07-03 17:56:15,ACC-01652,Cartao,E-commerce,287.43,GO,DEV-01652-A,1,Eletronicos,MER-0639,0,Normal
TX-0032622,2025-07-03 17:57:55,ACC-01369,Boleto,Internet Banking,61.24,DF,NEW-4498029,0,Servicos,MER-0465,0,Normal
TX-0019354,2025-07-03 18:00:54,ACC-01051,PIX,Internet Banking,167.41,SP,DEV-01051-A,1,Outros,MER-0427,0,Normal
TX-0043617,2025-07-03 18:05:17,ACC-01513,Saque,ATM,1265.17,GO,DEV-01513-A,1,Restaurante,MER-0033,0,Normal
TX-0027517,2025-07-03 18:11:48,ACC-02444,PIX,App,128.33,RJ,DEV-02444-A,1,Mercado,MER-0335,0,Normal
TX-0008140,2025-07-03 18:17:42,ACC-01011,Cartao,E-commerce,198.52,GO,DEV-01011-A,1,Servicos,MER-0585,0,Normal
TX-0002696,2025-07-03 18:18:29,ACC-01846,Cartao,Carteira digital,1298.17,DF,DEV-01846-A,1,Mercado,MER-0954,0,Normal
TX-0030105,2025-07-03 18:21:58,ACC-02083,PIX,App,516.68,SP,DEV-02083-A,1,Mercado,MER-0735,0,Normal
TX-0038394,2025-07-03 18:25:30,ACC-00523,Transferencia,App,309.21,PR,DEV-00523-A,1,Mercado,MER-0991,0,Normal
TX-0017120,2025-07-03 18:35:36,ACC-00164,Transferencia,Internet Banking,93.89,SP,DEV-00164-A,1,Viagem,MER-0898,0,Normal
TX-0021832,2025-07-03 18:41:52,ACC-02251,Boleto,Internet Banking,618.86,DF,DEV-02251-A,1,Restaurante,MER-0538,0,Normal
TX-0038451,2025-07-03 18:50:21,ACC-01039,Cartao,Carteira digital,145.25,DF,DEV-01039-A,1,Servicos,MER-0190,0,Normal
TX-0013307,2025-07-03 19:40:35,ACC-00432,Cartao,POS,2693.49,SP,DEV-00432-A,1,Servicos,MER-0316,0,Normal
TX-0004670,2025-07-03 19:50:05,ACC-01466,Cartao,POS,174.68,RJ,DEV-01466-A,1,Outros,MER-0822,0,Normal
TX-0026379,2025-07-03 19:52:44,ACC-02052,PIX,App,120.07,RS,DEV-02052-A,1,Servicos,MER-0891,0,Normal
TX-0029256,2025-07-03 19:59:29,ACC-02375,PIX,Internet Banking,430.17,SP,DEV-02375-A,1,Restaurante,MER-1011,0,Normal
TX-0048600,2025-07-03 19:59:55,ACC-01884,Boleto,Internet Banking,425.89,GO,DEV-01884-A,1,Viagem,MER-0404,0,Normal
TX-0019050,2025-07-03 20:00:52,ACC-00440,Cartao,E-commerce,388.21,SP,DEV-00440-A,1,Mercado,MER-0549,0,Normal
TX-0004654,2025-07-03 20:06:50,ACC-00428,PIX,Internet Banking,278.12,SP,DEV-00428-A,1,Restaurante,MER-0904,0,Normal
TX-0002644,2025-07-03 20:19:47,ACC-02181,Cartao,Carteira digital,520.96,RJ,DEV-02181-A,1,Mercado,MER-1119,0,Normal
TX-0022350,2025-07-03 20:30:28,ACC-01981,Cartao,E-commerce,132.76,SP,DEV-01981-A,1,Servicos,MER-0118,0,Normal
TX-0039486,2025-07-03 20:30:39,ACC-01448,PIX,Internet Banking,311.42,PE,DEV-01448-A,1,Eletronicos,MER-0562,0,Normal
TX-0020268,2025-07-03 20:52:06,ACC-00813,Cartao,POS,244.75,MG,DEV-00813-A,1,Eletronicos,MER-0178,0,Normal
TX-0027116,2025-07-03 20:56:45,ACC-00506,Transferencia,Internet Banking,618.35,SP,DEV-00506-A,1,Servicos,MER-0799,0,Normal
TX-0038746,2025-07-03 21:04:17,ACC-01558,Transferencia,App,145.85,PR,DEV-01558-A,1,Transporte,MER-0343,0,Normal
TX-0024170,2025-07-03 21:25:26,ACC-00511,Transferencia,App,328.67,RJ,DEV-00511-A,1,Servicos,MER-0390,0,Normal
TX-0000333,2025-07-03 21:43:28,ACC-00119,Cartao,POS,231.28,BA,DEV-00119-A,1,Mercado,MER-1110,0,Normal
TX-0037678,2025-07-03 22:19:00,ACC-01897,Transferencia,Internet Banking,196.22,SC,DEV-01897-A,1,Transporte,MER-0264,0,Normal
TX-0025654,2025-07-03 22:54:04,ACC-00639,Cartao,E-commerce,587.18,RJ,DEV-00639-A,1,Servicos,MER-0960,0,Normal
TX-0011293,2025-07-03 23:45:31,ACC-01479,Boleto,App,293.07,SP,DEV-01479-A,1,Transporte,MER-0598,0,Normal
TX-0009956,2025-07-03 23:49:57,ACC-01974,PIX,App,1736.38,SP,DEV-01974-A,1,Transporte,MER-0094,0,Normal
TX-0037685,2025-07-04 03:01:00,ACC-00721,Cartao,Carteira digital,699.1,SC,DEV-00721-A,1,Eletronicos,MER-1196,1,Horario incomum
TX-0037933,2025-07-04 03:15:51,ACC-01098,Boleto,App,164.25,RJ,DEV-01098-A,1,Servicos,MER-1005,0,Normal
TX-0005730,2025-07-04 04:59:51,ACC-01409,Cartao,E-commerce,723.75,RJ,DEV-01409-A,1,Mercado,MER-0498,0,Normal
TX-0009068,2025-07-04 05:21:55,ACC-01304,PIX,Internet Banking,162.13,SP,DEV-01304-A,1,Restaurante,MER-0586,0,Normal
TX-0007894,2025-07-04 06:18:24,ACC-00351,Boleto,App,15500.0,RJ,DEV-00351-A,1,Viagem,MER-0985,1,Valor atipico
TX-0029300,2025-07-04 06:18:27,ACC-01804,Transferencia,App,426.36,MG,DEV-01804-A,1,Servicos,MER-0464,0,Normal
TX-0035254,2025-07-04 06:53:55,ACC-02103,Cartao,Carteira digital,6968.23,BA,DEV-02103-A,1,Eletronicos,MER-1017,0,Normal
TX-0000988,2025-07-04 06:57:09,ACC-00655,Boleto,Internet Banking,533.97,SP,DEV-00655-A,1,Restaurante,MER-0995,0,Normal
TX-0026370,2025-07-04 06:59:59,ACC-01531,Transferencia,App,406.44,RS,DEV-01531-A,1,Outros,MER-0129,0,Normal
TX-0036641,2025-07-04 07:10:45,ACC-01684,Cartao,E-commerce,351.37,SP,DEV-01684-A,1,Outros,MER-0975,0,Normal
TX-0017617,2025-07-04 07:11:36,ACC-02202,Cartao,E-commerce,2619.78,PR,DEV-02202-A,1,Mercado,MER-0606,0,Normal
TX-0030273,2025-07-04 07:16:02,ACC-00508,Boleto,Internet Banking,45.7,RJ,DEV-00508-A,1,Outros,MER-0220,0,Normal
TX-0014267,2025-07-04 07:18:22,ACC-01900,Cartao,E-commerce,64.86,RS,DEV-01900-A,1,Eletronicos,MER-0887,0,Normal
TX-0045596,2025-07-04 07:35:49,ACC-00493,Cartao,POS,135.18,RJ,DEV-00493-A,1,Outros,MER-1043,0,Normal
TX-0021805,2025-07-04 07:43:08,ACC-00805,PIX,Internet Banking,635.47,BA,DEV-00805-A,1,Outros,MER-0483,0,Normal
TX-0009429,2025-07-04 07:54:47,ACC-01191,Cartao,E-commerce,2367.61,GO,DEV-01191-A,1,Viagem,MER-0736,0,Normal
TX-0032827,2025-07-04 08:05:44,ACC-01699,PIX,App,161.92,RJ,DEV-01699-A,1,Mercado,MER-0870,0,Normal
TX-0006975,2025-07-04 08:06:10,ACC-01037,Saque,ATM,182.7,SP,DEV-01037-A,1,Transporte,MER-0013,0,Normal
TX-0001632,2025-07-04 08:08:46,ACC-00721,Cartao,E-commerce,292.82,SC,DEV-00721-A,1,Servicos,MER-0628,0,Normal
TX-0004663,2025-07-04 08:24:08,ACC-01534,PIX,App,240.61,BA,DEV-01534-A,1,Servicos,MER-0023,0,Normal
TX-0029772,2025-07-04 08:35:02,ACC-01367,PIX,App,417.41,MG,DEV-01367-A,1,Transporte,MER-0251,0,Normal
TX-0022876,2025-07-04 08:51:27,ACC-02056,Boleto,App,217.49,SC,DEV-02056-A,1,Mercado,MER-1049,0,Normal
TX-0035612,2025-07-04 08:54:46,ACC-00778,Cartao,Carteira digital,69.05,SP,DEV-00778-A,1,Eletronicos,MER-0209,0,Normal
TX-0034691,2025-07-04 08:55:19,ACC-02149,PIX,App,595.07,SP,DEV-02149-A,1,Eletronicos,MER-0738,0,Normal
TX-0021735,2025-07-04 09:27:52,ACC-00349,PIX,App,92.48,SP,DEV-00349-A,1,Mercado,MER-0452,0,Normal
TX-0013105,2025-07-04 09:31:36,ACC-00646,PIX,Internet Banking,259.04,SP,DEV-00646-A,1,Mercado,MER-0291,0,Normal
TX-0001697,2025-07-04 09:33:15,ACC-01365,PIX,Internet Banking,227.44,SP,DEV-01365-A,1,Restaurante,MER-0510,0,Normal
TX-0003504,2025-07-04 09:40:31,ACC-01223,PIX,Internet Banking,85.37,MG,DEV-01223-A,1,Transporte,MER-0535,0,Normal
TX-0018671,2025-07-04 09:42:49,ACC-01185,Cartao,E-commerce,142.43,PR,DEV-01185-A,1,Viagem,MER-0185,0,Normal
TX-0016308,2025-07-04 09:44:50,ACC-01068,PIX,Internet Banking,1716.63,SP,DEV-01068-A,1,Servicos,MER-0881,0,Normal
TX-0025304,2025-07-04 09:47:06,ACC-00441,PIX,Internet Banking,2254.02,BA,DEV-00441-A,1,Viagem,MER-0969,0,Normal
TX-0037261,2025-07-04 09:51:47,ACC-01768,PIX,Internet Banking,149.17,SP,DEV-01768-A,1,Viagem,MER-0270,0,Normal
TX-0038757,2025-07-04 09:53:19,ACC-01913,PIX,App,469.74,BA,DEV-01913-A,1,Servicos,MER-0565,0,Normal
TX-0020230,2025-07-04 10:02:14,ACC-00175,Cartao,Carteira digital,142.74,GO,DEV-00175-A,1,Viagem,MER-1052,0,Normal
TX-0001998,2025-07-04 10:14:48,ACC-00142,PIX,Internet Banking,245.8,RS,NEW-4123177,0,Viagem,MER-0671,0,Normal
TX-0007688,2025-07-04 10:16:57,ACC-00189,Cartao,E-commerce,18.91,SP,DEV-00189-A,1,Transporte,MER-0918,0,Normal
TX-0011256,2025-07-04 10:17:21,ACC-00363,Cartao,Carteira digital,84.51,SP,DEV-00363-A,1,Transporte,MER-0401,0,Normal
TX-0001773,2025-07-04 10:30:16,ACC-00097,Cartao,E-commerce,672.03,PR,DEV-00097-A,1,Viagem,MER-0885,0,Normal
TX-0028750,2025-07-04 10:30:25,ACC-01964,Cartao,POS,791.48,RJ,DEV-01964-A,1,Servicos,MER-0391,0,Normal
TX-0014949,2025-07-04 10:34:34,ACC-02176,PIX,App,981.55,SP,DEV-02176-A,1,Mercado,MER-0653,0,Normal
TX-0010873,2025-07-04 10:43:27,ACC-01031,Boleto,App,461.32,PE,DEV-01031-A,1,Servicos,MER-1096,0,Normal
TX-0043566,2025-07-04 10:52:13,ACC-02364,Cartao,Carteira digital,1475.1,RS,DEV-02364-A,1,Mercado,MER-1098,0,Normal
TX-0024717,2025-07-04 11:08:32,ACC-01098,Transferencia,App,206.4,RJ,DEV-01098-A,1,Eletronicos,MER-1130,0,Normal
TX-0004772,2025-07-04 11:15:59,ACC-01381,Transferencia,App,195.97,SP,DEV-01381-A,1,Servicos,MER-0130,0,Normal
TX-0014482,2025-07-04 11:24:50,ACC-02039,Transferencia,Internet Banking,263.09,DF,DEV-02039-A,1,Outros,MER-0885,0,Normal
TX-0032407,2025-07-04 11:35:09,ACC-01628,Cartao,E-commerce,453.98,MG,DEV-01628-A,1,Servicos,MER-0415,0,Normal
TX-0049026,2025-07-04 11:35:13,ACC-01250,PIX,Internet Banking,426.46,SC,DEV-01250-A,1,Transporte,MER-0158,0,Normal
TX-0025008,2025-07-04 11:44:37,ACC-00555,Cartao,POS,100.51,SP,DEV-00555-A,1,Viagem,MER-0111,0,Normal
TX-0045289,2025-07-04 11:47:06,ACC-01467,PIX,Internet Banking,274.03,SP,DEV-01467-A,1,Eletronicos,MER-0651,0,Normal
TX-0003113,2025-07-04 11:52:26,ACC-01623,Cartao,Carteira digital,89.88,MG,DEV-01623-A,1,Mercado,MER-0176,0,Normal
TX-0033821,2025-07-04 11:54:35,ACC-01804,PIX,Internet Banking,405.61,RJ,DEV-01804-A,1,Outros,MER-0019,0,Normal
TX-0002301,2025-07-04 12:06:03,ACC-01964,Boleto,App,97.94,GO,RISK-6153204,0,Servicos,MER-0648,1,Novo dispositivo e local
TX-0024778,2025-07-04 12:06:12,ACC-01836,Cartao,POS,647.94,RJ,DEV-01836-A,1,Transporte,MER-0389,0,Normal
TX-0036422,2025-07-04 12:12:47,ACC-01208,PIX,Internet Banking,81.32,DF,DEV-01208-A,1,Transporte,MER-0182,0,Normal
TX-0001467,2025-07-04 12:14:57,ACC-00451,Cartao,POS,121.7,RS,DEV-00451-A,1,Mercado,MER-0205,0,Normal
TX-0022945,2025-07-04 12:27:11,ACC-01903,Transferencia,App,89.08,SP,DEV-01903-A,1,Transporte,MER-0928,0,Normal
TX-0029672,2025-07-04 12:29:33,ACC-00303,PIX,App,129.82,PR,DEV-00303-A,1,Eletronicos,MER-0260,0,Normal
TX-0013565,2025-07-04 12:32:49,ACC-02284,PIX,Internet Banking,739.96,SP,DEV-02284-A,1,Outros,MER-0688,0,Normal
TX-0004062,2025-07-04 13:03:31,ACC-01171,Boleto,Internet Banking,175.06,BA,DEV-01171-A,1,Servicos,MER-0742,0,Normal
TX-0048106,2025-07-04 13:08:32,ACC-00847,Cartao,POS,293.17,SP,DEV-00847-A,1,Transporte,MER-0546,0,Normal
TX-0040183,2025-07-04 13:10:24,ACC-00302,PIX,Internet Banking,120.47,SP,DEV-00302-A,1,Outros,MER-0204,0,Normal
TX-0007962,2025-07-04 13:15:59,ACC-02110,Cartao,Carteira digital,2361.0,RJ,DEV-02110-A,1,Mercado,MER-0865,0,Normal
TX-0027208,2025-07-04 13:16:02,ACC-02360,PIX,App,194.95,BA,DEV-02360-A,1,Mercado,MER-0144,0,Normal
TX-0022192,2025-07-04 13:20:03,ACC-00293,PIX,Internet Banking,89.76,SP,DEV-00293-A,1,Outros,MER-0620,0,Normal
TX-0004868,2025-07-04 13:22:11,ACC-02191,PIX,App,74.64,MG,DEV-02191-A,1,Servicos,MER-1051,0,Normal
TX-0035920,2025-07-04 13:24:02,ACC-01291,Cartao,E-commerce,500.97,RJ,DEV-01291-A,1,Transporte,MER-0764,0,Normal
TX-0017500,2025-07-04 13:25:26,ACC-00427,Cartao,E-commerce,230.58,BA,DEV-00427-A,1,Servicos,MER-0806,0,Normal
TX-0011772,2025-07-04 13:28:45,ACC-01535,Cartao,E-commerce,166.03,SP,DEV-01535-A,1,Outros,MER-0201,0,Normal
TX-0028575,2025-07-04 13:43:38,ACC-01442,Cartao,Carteira digital,157.17,BA,DEV-01442-A,1,Eletronicos,MER-0331,0,Normal
TX-0044680,2025-07-04 13:51:45,ACC-01657,PIX,App,589.64,RJ,NEW-2102853,0,Servicos,MER-0117,0,Normal
TX-0010484,2025-07-04 13:51:53,ACC-01034,PIX,Internet Banking,188.32,SP,DEV-01034-A,1,Outros,MER-0081,0,Normal
TX-0009717,2025-07-04 13:57:11,ACC-01516,Saque,ATM,350.15,PR,DEV-01516-A,1,Servicos,MER-0762,0,Normal
TX-0015782,2025-07-04 13:57:37,ACC-00402,Boleto,App,165.3,SP,DEV-00402-A,1,Eletronicos,MER-0073,0,Normal
TX-0037172,2025-07-04 13:57:59,ACC-00930,Cartao,POS,277.65,BA,DEV-00930-A,1,Eletronicos,MER-0035,0,Normal
TX-0037190,2025-07-04 14:01:01,ACC-00145,PIX,App,76.66,SP,DEV-00145-A,1,Mercado,MER-0940,0,Normal
TX-0028187,2025-07-04 14:01:28,ACC-00802,PIX,App,1332.86,SC,DEV-00802-A,1,Mercado,MER-0541,0,Normal
TX-0031286,2025-07-04 14:08:38,ACC-00366,Cartao,E-commerce,84.79,MG,DEV-00366-A,1,Viagem,MER-0348,0,Normal
TX-0039756,2025-07-04 14:16:10,ACC-02004,PIX,App,252.94,PE,DEV-02004-A,1,Servicos,MER-0128,0,Normal
TX-0026972,2025-07-04 14:17:37,ACC-02308,Boleto,App,308.15,PR,DEV-02308-A,1,Eletronicos,MER-1161,0,Normal
TX-0040227,2025-07-04 14:26:49,ACC-00701,Transferencia,App,21.06,SP,DEV-00701-A,1,Outros,MER-0672,0,Normal
TX-0028586,2025-07-04 14:33:57,ACC-00444,PIX,App,88.05,SP,DEV-00444-A,1,Transporte,MER-0591,0,Normal
TX-0016167,2025-07-04 14:40:13,ACC-01391,Cartao,POS,369.81,MG,DEV-01391-A,1,Restaurante,MER-0421,0,Normal
TX-0015530,2025-07-04 14:43:10,ACC-02158,PIX,App,129.06,SC,DEV-02158-A,1,Servicos,MER-0680,0,Normal
TX-0034637,2025-07-04 14:51:37,ACC-00290,Cartao,E-commerce,259.99,MG,DEV-00290-A,1,Outros,MER-0397,0,Normal
TX-0027877,2025-07-04 14:54:23,ACC-01256,Transferencia,Internet Banking,135.16,PR,DEV-01256-A,1,Viagem,MER-0941,0,Normal
TX-0008466,2025-07-04 15:06:42,ACC-02036,Transferencia,Internet Banking,2773.97,DF,DEV-02036-A,1,Transporte,MER-0667,0,Normal
TX-0035088,2025-07-04 15:10:54,ACC-02170,Boleto,App,858.18,SP,DEV-02170-A,1,Transporte,MER-0456,0,Normal
TX-0048576,2025-07-04 15:14:01,ACC-02319,Boleto,Internet Banking,1117.03,RS,DEV-02319-A,1,Eletronicos,MER-0348,0,Normal
TX-0048045,2025-07-04 15:14:33,ACC-00106,Saque,ATM,492.7,SP,DEV-00106-A,1,Viagem,MER-1126,0,Normal
TX-0046564,2025-07-04 15:30:42,ACC-00580,Cartao,E-commerce,522.96,SP,DEV-00580-A,1,Eletronicos,MER-0392,0,Normal
TX-0022513,2025-07-04 15:31:42,ACC-01961,Boleto,Internet Banking,80.14,PE,DEV-01961-A,1,Servicos,MER-0976,0,Normal
TX-0008508,2025-07-04 15:43:47,ACC-02002,PIX,Internet Banking,119.75,RS,DEV-02002-A,1,Servicos,MER-1035,0,Normal
TX-0048740,2025-07-04 15:52:42,ACC-01544,Cartao,Carteira digital,244.07,SP,DEV-01544-A,1,Outros,MER-0956,0,Normal
TX-0042590,2025-07-04 15:59:34,ACC-01291,Boleto,App,570.69,RJ,NEW-1491870,0,Viagem,MER-0892,0,Normal
TX-0040516,2025-07-04 16:01:30,ACC-01355,Cartao,POS,505.62,SC,DEV-01355-A,1,Transporte,MER-0583,0,Normal
TX-0009197,2025-07-04 16:11:04,ACC-00374,Cartao,POS,1592.56,SC,DEV-00374-A,1,Servicos,MER-0366,0,Normal
TX-0003818,2025-07-04 16:20:25,ACC-02365,Boleto,Internet Banking,65.37,SP,DEV-02365-A,1,Eletronicos,MER-0783,0,Normal
TX-0044324,2025-07-04 16:21:07,ACC-01454,Cartao,Carteira digital,603.66,RJ,DEV-01454-A,1,Servicos,MER-0587,0,Normal
TX-0022663,2025-07-04 16:29:36,ACC-01588,Boleto,Internet Banking,234.84,SP,DEV-01588-A,1,Viagem,MER-0306,0,Normal
TX-0013305,2025-07-04 16:32:14,ACC-00709,PIX,Internet Banking,732.35,RJ,DEV-00709-A,1,Mercado,MER-0526,0,Normal
TX-0001242,2025-07-04 16:49:24,ACC-02345,Boleto,App,96.63,SP,DEV-02345-A,1,Mercado,MER-0531,0,Normal
TX-0039374,2025-07-04 16:49:56,ACC-02369,Cartao,Carteira digital,155.21,SP,NEW-0974287,0,Eletronicos,MER-0341,0,Normal
TX-0040825,2025-07-04 16:59:57,ACC-01393,PIX,Internet Banking,692.04,RJ,DEV-01393-A,1,Servicos,MER-0848,0,Normal
TX-0048971,2025-07-04 17:02:03,ACC-00054,PIX,App,294.93,BA,DEV-00054-A,1,Mercado,MER-0074,0,Normal
TX-0023461,2025-07-04 17:08:30,ACC-00913,Cartao,POS,411.69,BA,DEV-00913-A,1,Eletronicos,MER-0580,0,Normal
TX-0026153,2025-07-04 17:08:33,ACC-01771,PIX,App,157.59,MG,NEW-6485659,0,Transporte,MER-1025,0,Normal
TX-0019965,2025-07-04 17:12:02,ACC-01091,Saque,ATM,280.71,RJ,DEV-01091-A,1,Mercado,MER-0180,0,Normal
TX-0021926,2025-07-04 17:21:54,ACC-00704,Saque,ATM,685.12,RJ,DEV-00704-A,1,Eletronicos,MER-0128,0,Normal
TX-0017331,2025-07-04 17:27:11,ACC-01126,Boleto,App,34.05,SP,DEV-01126-A,1,Viagem,MER-0286,0,Normal
TX-0042559,2025-07-04 17:27:21,ACC-01541,Cartao,Carteira digital,69.63,RJ,DEV-01541-A,1,Eletronicos,MER-0056,0,Normal
TX-0007356,2025-07-04 17:29:25,ACC-02384,Saque,ATM,131.92,PR,DEV-02384-A,1,Servicos,MER-0800,0,Normal
TX-0011498,2025-07-04 17:30:31,ACC-00391,Cartao,Carteira digital,732.05,BA,DEV-00391-A,1,Viagem,MER-0692,0,Normal
TX-0009482,2025-07-04 17:30:54,ACC-00887,PIX,Internet Banking,130.81,RJ,DEV-00887-A,1,Servicos,MER-0736,0,Normal
TX-0047001,2025-07-04 17:59:09,ACC-02473,PIX,App,63.57,PE,DEV-02473-A,1,Eletronicos,MER-0113,0,Normal
TX-0018478,2025-07-04 17:59:31,ACC-01735,Transferencia,App,437.85,SP,DEV-01735-A,1,Outros,MER-0312,0,Normal
TX-0026077,2025-07-04 18:00:34,ACC-00132,Cartao,E-commerce,373.64,SP,NEW-5340029,0,Eletronicos,MER-0035,0,Normal
TX-0016390,2025-07-04 18:26:12,ACC-01341,Boleto,App,838.26,MG,DEV-01341-A,1,Outros,MER-0074,0,Normal
TX-0022047,2025-07-04 18:31:28,ACC-02014,Transferencia,App,175.9,SC,DEV-02014-A,1,Viagem,MER-0404,0,Normal
TX-0007961,2025-07-04 18:42:24,ACC-01443,Cartao,E-commerce,142.95,SP,DEV-01443-A,1,Restaurante,MER-0267,0,Normal
TX-0016294,2025-07-04 18:48:40,ACC-00162,Saque,ATM,862.62,SP,DEV-00162-A,1,Mercado,MER-1033,0,Normal
TX-0009374,2025-07-04 18:52:51,ACC-00950,Cartao,POS,510.1,MG,DEV-00950-A,1,Viagem,MER-0928,0,Normal
TX-0015076,2025-07-04 18:54:34,ACC-00788,Boleto,Internet Banking,375.32,RS,DEV-00788-A,1,Outros,MER-0497,0,Normal
TX-0049889,2025-07-04 19:00:02,ACC-00096,Cartao,E-commerce,373.05,MG,DEV-00096-A,1,Servicos,MER-0575,0,Normal
TX-0045115,2025-07-04 19:01:08,ACC-01151,Cartao,POS,280.29,SP,DEV-01151-A,1,Viagem,MER-0604,0,Normal
TX-0002855,2025-07-04 19:13:10,ACC-01174,Transferencia,App,624.27,SP,DEV-01174-A,1,Viagem,MER-0016,0,Normal
TX-0013551,2025-07-04 19:13:55,ACC-01730,Cartao,E-commerce,5512.85,MG,DEV-01730-A,1,Servicos,MER-0121,0,Normal
TX-0049090,2025-07-04 19:26:58,ACC-00888,PIX,App,310.75,BA,DEV-00888-A,1,Eletronicos,MER-0743,0,Normal
TX-0012223,2025-07-04 19:31:19,ACC-01646,Cartao,Carteira digital,15500.0,RS,DEV-01646-A,1,Restaurante,MER-0975,1,Valor atipico
TX-0014139,2025-07-04 19:31:21,ACC-02253,Cartao,Carteira digital,360.72,SP,NEW-4760329,0,Transporte,MER-0045,0,Normal
TX-0028008,2025-07-04 19:36:30,ACC-01276,Transferencia,App,217.89,PE,DEV-01276-A,1,Transporte,MER-0494,0,Normal
TX-0024386,2025-07-04 19:45:51,ACC-00619,PIX,App,120.02,GO,DEV-00619-A,1,Mercado,MER-1195,0,Normal
TX-0017132,2025-07-04 19:52:29,ACC-00891,Cartao,E-commerce,366.88,MG,DEV-00891-A,1,Restaurante,MER-0868,0,Normal
TX-0046518,2025-07-04 19:52:44,ACC-02446,PIX,App,1634.36,PR,DEV-02446-A,1,Viagem,MER-0774,0,Normal
TX-0033861,2025-07-04 20:09:19,ACC-01863,PIX,App,537.59,SP,DEV-01863-A,1,Restaurante,MER-0674,0,Normal
TX-0030709,2025-07-04 20:10:43,ACC-00375,Boleto,Internet Banking,447.63,SP,NEW-4517294,0,Viagem,MER-0415,0,Normal
TX-0006407,2025-07-04 20:20:28,ACC-00538,Boleto,Internet Banking,191.98,PR,DEV-00538-A,1,Servicos,MER-0518,0,Normal
TX-0008772,2025-07-04 20:24:34,ACC-02088,Cartao,Carteira digital,1895.12,SC,DEV-02088-A,1,Transporte,MER-0766,0,Normal
TX-0044895,2025-07-04 20:28:40,ACC-01826,Cartao,Carteira digital,196.89,SP,DEV-01826-A,1,Servicos,MER-0714,0,Normal
TX-0007549,2025-07-04 20:35:25,ACC-01123,Cartao,E-commerce,239.05,SP,DEV-01123-A,1,Outros,MER-0276,0,Normal
TX-0001556,2025-07-04 20:40:22,ACC-01873,Cartao,E-commerce,763.02,PE,DEV-01873-A,1,Transporte,MER-1131,0,Normal
TX-0013628,2025-07-04 20:53:28,ACC-02078,Cartao,Carteira digital,24.22,MG,DEV-02078-A,1,Restaurante,MER-1059,0,Normal
