transaction_id,timestamp,account_id,transaction_type,channel,amount,transaction_state,device_id,device_trusted,merchant_category,merchant_id,is_suspicious_simulated,suspicious_pattern,customer_age,home_state,monthly_income,account_age_days,typical_amount,customer_segment,customer_amount_mean,customer_amount_std,customer_amount_median,amount_zscore,transactions_1h,transactions_24h,hour,day_of_week,month,location_mismatch,rule_amount_zscore,rule_high_value,rule_velocity_1h,rule_unusual_hour,rule_new_device_location,rule_round_amount,rule_structuring,risk_score,alert_flag,risk_level,triggered_rules
TX-0040247,2025-07-14 10:53:38,ACC-00119,Boleto,App,492.21,RJ,RISK-6370799,0,Outros,MER-0229,1,Novo dispositivo e local,64,BA,7078.48,3303,687.33,Varejo,996.9790476190477,972.5206927305185,630.18,-0.5190316785978324,1,1,10,Monday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0047117,2025-07-14 17:47:42,ACC-01839,Cartao,E-commerce,164.46,BA,RISK-9448988,0,Mercado,MER-0221,1,Novo dispositivo e local,31,MG,2226.86,984,342.94,Varejo,507.3964285714286,307.8858936386147,516.92,-1.113842613958647,1,1,17,Monday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0004962,2025-03-17 20:25:08,ACC-00861,Cartao,POS,26.34,SC,RISK-5827841,0,Transporte,MER-0598,1,Novo dispositivo e local,50,GO,996.97,1498,55.8,Empresarial,66.96894736842106,41.52855963667746,64.89,-0.9783375037293159,1,1,20,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0015684,2025-07-09 19:03:00,ACC-01850,Cartao,E-commerce,51.13,SP,DEV-01850-A,1,Transporte,MER-1179,1,Alta velocidade,29,DF,3156.11,1645,484.82,Digital,1039.0857692307693,2966.50206181108,383.735,-0.3330372771180925,4,4,19,Wednesday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0047086,2025-07-09 19:04:00,ACC-01850,PIX,App,188.0,SP,DEV-01850-A,1,Restaurante,MER-1147,1,Alta velocidade,29,DF,3156.11,1645,484.82,Digital,1039.0857692307693,2966.50206181108,383.735,-0.2868987620764277,5,5,19,Wednesday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0038224,2025-07-09 19:05:11,ACC-02131,Transferencia,Internet Banking,1112.47,SP,RISK-6544282,0,Restaurante,MER-0005,1,Novo dispositivo e local,23,MG,7508.78,3008,970.8,Varejo,2015.9283333333333,3479.8430211724985,1087.525,-0.25962617504191954,1,1,19,Wednesday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0033100,2025-07-07 16:02:00,ACC-00390,Cartao,Carteira digital,110.33,RJ,DEV-00390-A,1,Servicos,MER-0780,1,Alta velocidade,48,SP,5699.67,3011,349.1,Digital,422.85,274.85975028730553,369.765,-1.137016240731242,3,3,16,Monday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0025601,2025-07-07 16:03:00,ACC-00390,Cartao,POS,581.45,SP,DEV-00390-A,1,Outros,MER-1162,1,Alta velocidade,48,SP,5699.67,3011,349.1,Digital,422.85,274.85975028730553,369.765,0.5770215531165205,4,4,16,Monday,2025-07,0,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0027089,2025-07-07 16:04:00,ACC-00390,Cartao,E-commerce,869.3,SC,DEV-00390-A,1,Servicos,MER-0211,1,Alta velocidade,48,SP,5699.67,3011,349.1,Digital,422.85,274.85975028730553,369.765,1.624282928050886,5,5,16,Monday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0042199,2025-07-07 16:25:07,ACC-00731,Cartao,E-commerce,1029.29,BA,RISK-1506889,0,Transporte,MER-0873,1,Novo dispositivo e local,42,GO,3972.92,4475,630.79,Digital,863.0407692307691,595.6742033256874,820.43,0.27909422607366696,1,1,16,Monday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0047816,2025-07-09 13:37:24,ACC-02370,Cartao,Carteira digital,54.47,PE,RISK-9203265,0,Eletronicos,MER-0289,1,Novo dispositivo e local,29,GO,2629.25,4614,139.76,Varejo,262.08,265.76724276568154,144.16,-0.7811722687849949,1,1,13,Wednesday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0006505,2025-10-08 01:10:16,ACC-01396,Boleto,App,306.97,SP,RISK-3408257,0,Restaurante,MER-0022,1,Novo dispositivo e local,29,MG,2376.98,4523,293.43,Varejo,490.66999999999996,455.1812734394947,331.36,-0.4035754779890311,1,1,1,Wednesday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0026815,2025-10-05 15:02:00,ACC-01644,Transferencia,App,560.6,BA,DEV-01644-A,1,Eletronicos,MER-0107,1,Alta velocidade,63,SP,4485.19,4355,657.42,Alta renda,524.0580952380952,302.94812545416164,513.81,0.12062099643997916,3,3,15,Sunday,2025-10,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0049422,2025-10-05 15:03:00,ACC-01644,Cartao,POS,223.45,DF,DEV-01644-A,1,Eletronicos,MER-0353,1,Alta velocidade,63,SP,4485.19,4355,657.42,Alta renda,524.0580952380952,302.94812545416164,513.81,-0.9922758055935869,4,4,15,Sunday,2025-10,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0028931,2025-10-05 15:04:00,ACC-01644,PIX,Internet Banking,216.97,SP,DEV-01644-A,1,Viagem,MER-0862,1,Alta velocidade,63,SP,4485.19,4355,657.42,Alta renda,524.0580952380952,302.94812545416164,513.81,-1.0136656062080833,5,5,15,Sunday,2025-10,0,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0031722,2025-07-10 14:02:00,ACC-00154,Transferencia,Internet Banking,232.25,PE,DEV-00154-A,1,Restaurante,MER-0457,1,Alta velocidade,73,MG,2199.64,2093,95.41,Varejo,204.04588235294116,240.25303653280912,97.0,0.11739338679786994,3,3,14,Thursday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0046208,2025-07-10 14:03:00,ACC-00154,Cartao,POS,300.26,MG,DEV-00154-A,1,Transporte,MER-0401,1,Alta velocidade,73,MG,2199.64,2093,95.41,Varejo,204.04588235294116,240.25303653280912,97.0,0.4004699338479319,4,4,14,Thursday,2025-07,0,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0014651,2025-07-10 14:04:00,ACC-00154,Cartao,E-commerce,964.86,SP,DEV-00154-A,1,Eletronicos,MER-0225,1,Alta velocidade,73,MG,2199.64,2093,95.41,Varejo,204.04588235294116,240.25303653280912,97.0,3.1667200907288495,5,5,14,Thursday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0043399,2025-07-09 19:02:00,ACC-01850,Transferencia,App,258.17,GO,DEV-01850-A,1,Restaurante,MER-1186,1,Alta velocidade,29,DF,3156.11,1645,484.82,Digital,1039.0857692307693,2966.50206181108,383.735,-0.2632446406438741,3,3,19,Wednesday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0002301,2025-07-04 12:06:03,ACC-01964,Boleto,App,97.94,GO,RISK-6153204,0,Servicos,MER-0648,1,Novo dispositivo e local,62,RJ,3418.39,3263,516.37,Varejo,858.6350000000001,697.5644746835063,674.9300000000001,-1.0905013480583812,1,2,12,Friday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0044111,2025-07-02 18:11:22,ACC-01524,PIX,App,369.84,PR,NEW-1221077,0,Servicos,MER-0380,0,Normal,48,SP,1281.72,879,74.89,Digital,107.32608695652173,78.19597372447872,77.59,3.357128257887529,1,1,18,Wednesday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0007726,2025-07-02 18:13:07,ACC-01738,PIX,App,73.88,RS,RISK-9633761,0,Mercado,MER-0501,1,Novo dispositivo e local,23,PR,724.24,3250,114.29,Varejo,132.2223529411765,95.77833122172073,107.83,-0.6091393762762234,1,1,18,Wednesday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0026303,2025-10-10 12:15:56,ACC-00548,Cartao,POS,552.4,DF,RISK-9005165,0,Transporte,MER-0956,1,Novo dispositivo e local,29,PE,7222.49,1737,821.59,Empresarial,867.7311111111111,787.6048722169444,583.655,-0.400367141233547,1,1,12,Friday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0039675,2025-10-11 08:51:17,ACC-00634,Cartao,E-commerce,137.37,BA,RISK-5535135,0,Transporte,MER-1013,1,Novo dispositivo e local,32,MG,4185.55,4609,144.94,Varejo,137.9885,91.00961662749827,119.285,-0.006795985115853189,1,1,8,Saturday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0016621,2025-10-11 10:58:03,ACC-01173,Cartao,Carteira digital,564.82,RS,RISK-5995441,0,Viagem,MER-0931,1,Novo dispositivo e local,32,DF,7528.09,2738,563.37,Digital,610.6999999999999,474.96052961823904,465.15,-0.09659750050573052,1,1,10,Saturday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0040105,2025-10-09 12:21:00,ACC-01205,PIX,Internet Banking,530.27,MG,NEW-3817961,0,Mercado,MER-1199,0,Normal,43,SP,10684.37,3665,1493.5,Empresarial,1632.5151999999998,1605.334110774971,1002.59,-0.686614202365571,1,1,12,Thursday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0035596,2025-10-07 12:38:53,ACC-00012,PIX,Internet Banking,1155.19,PE,RISK-0946327,0,Restaurante,MER-0299,1,Novo dispositivo e local,54,MG,5348.43,592,613.95,Varejo,793.4784615384615,729.4001730062439,624.285,0.49590273192661033,2,2,12,Tuesday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0044521,2025-07-13 06:02:00,ACC-01835,Boleto,App,228.02,SP,DEV-01835-A,1,Transporte,MER-0598,1,Alta velocidade,41,SP,17410.22,3894,2192.64,Varejo,2545.145,2988.752313686301,1609.81,-0.7752817084872712,3,3,6,Sunday,2025-07,0,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0000053,2025-07-13 06:04:00,ACC-01835,Cartao,Carteira digital,28.93,SP,DEV-01835-A,1,Restaurante,MER-0956,1,Alta velocidade,41,SP,17410.22,3894,2192.64,Varejo,2545.145,2988.752313686301,1609.81,-0.8418947895004797,5,5,6,Sunday,2025-07,0,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0028098,2025-07-13 12:02:00,ACC-01926,Cartao,E-commerce,181.63,DF,DEV-01926-A,1,Outros,MER-0616,1,Alta velocidade,19,SP,11607.96,527,1434.04,Empresarial,1173.565,934.6130238860313,939.5,-1.0613323104311445,3,3,12,Sunday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0023486,2025-07-13 12:03:00,ACC-01926,PIX,Internet Banking,158.6,RJ,DEV-01926-A,1,Mercado,MER-0919,1,Alta velocidade,19,SP,11607.96,527,1434.04,Empresarial,1173.565,934.6130238860313,939.5,-1.0859735249353502,4,4,12,Sunday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0022727,2025-07-13 12:04:00,ACC-01926,Cartao,POS,533.45,RS,DEV-01926-A,1,Restaurante,MER-0165,1,Alta velocidade,19,SP,11607.96,527,1434.04,Empresarial,1173.565,934.6130238860313,939.5,-0.684898437792428,5,5,12,Sunday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0018345,2025-07-11 10:02:00,ACC-01371,PIX,App,378.53,PE,DEV-01371-A,1,Servicos,MER-0919,1,Alta velocidade,59,PR,13300.27,3755,1380.81,Varejo,1850.2064516129033,1480.7489274227605,1444.75,-0.9938730492105452,3,3,10,Friday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0036345,2025-07-11 10:03:00,ACC-01371,PIX,App,30.48,GO,DEV-01371-A,1,Mercado,MER-1008,1,Alta velocidade,59,PR,13300.27,3755,1380.81,Varejo,1850.2064516129033,1480.7489274227605,1444.75,-1.228923025309991,4,4,10,Friday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0024360,2025-07-11 10:04:00,ACC-01371,Cartao,E-commerce,57.45,SP,DEV-01371-A,1,Transporte,MER-0219,1,Alta velocidade,59,PR,13300.27,3755,1380.81,Varejo,1850.2064516129033,1480.7489274227605,1444.75,-1.2107092690812824,5,5,10,Friday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0016250,2025-11-26 22:07:43,ACC-00230,PIX,App,221.74,DF,RISK-7217247,0,Viagem,MER-0281,1,Novo dispositivo e local,67,RS,3369.4,2248,233.16,Digital,218.08285714285714,123.0153953024928,181.05,0.029729147706675407,1,1,22,Wednesday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0022549,2025-11-27 01:53:51,ACC-01894,PIX,Internet Banking,171.64,RJ,NEW-6305127,0,Servicos,MER-0727,0,Normal,50,RS,4896.38,1545,195.74,Varejo,1121.0305555555556,3597.8944113262432,191.535,-0.26387393486780913,1,1,1,Thursday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0012022,2025-07-15 03:51:27,ACC-00054,Boleto,App,718.29,DF,RISK-6804939,0,Restaurante,MER-0988,1,Novo dispositivo e local,41,BA,7305.74,3891,916.14,Varejo,1591.9540000000002,2721.236254649333,981.7850000000001,-0.32105407919187934,1,1,3,Tuesday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0017548,2025-07-15 07:02:00,ACC-01700,Transferencia,Internet Banking,326.6,PR,DEV-01700-A,1,Eletronicos,MER-0873,1,Alta velocidade,33,RJ,2288.55,3725,78.22,Alta renda,132.0732142857143,129.07418254785435,76.72,1.5070929125750208,3,3,7,Tuesday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0019797,2025-07-15 07:03:00,ACC-01700,PIX,Internet Banking,73.77,GO,DEV-01700-A,1,Mercado,MER-1095,1,Alta velocidade,33,RJ,2288.55,3725,78.22,Alta renda,132.0732142857143,129.07418254785435,76.72,-0.45170314570149106,4,4,7,Tuesday,2025-07,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0017639,2025-07-13 22:00:53,ACC-00918,Boleto,App,1194.4,DF,RISK-5653744,0,Mercado,MER-0074,1,Novo dispositivo e local,59,MG,6725.8,4796,1039.81,Varejo,2370.7149999999997,4626.956104131647,900.615,-0.25423085361661574,1,1,22,Sunday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0049748,2025-07-14 05:35:43,ACC-00522,Cartao,Carteira digital,377.92,RS,RISK-4028245,0,Outros,MER-0025,1,Novo dispositivo e local,63,BA,2998.14,4525,447.27,Empresarial,397.9131578947368,278.81898919176604,261.27,-0.07170658624325582,1,3,5,Monday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0040750,2025-07-14 07:54:54,ACC-02468,PIX,Internet Banking,79.78,SP,NEW-9602459,0,Restaurante,MER-0155,0,Normal,40,BA,3099.47,739,223.72,Varejo,203.21125,155.21669231003045,155.265,-0.7952189172634727,1,1,7,Monday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0043035,2025-03-15 05:04:00,ACC-02141,PIX,App,1132.27,SP,DEV-02141-A,1,Servicos,MER-1002,1,Alta velocidade,22,PR,6776.47,2862,332.0,Digital,383.63100000000003,340.5846020103547,267.76,2.19809995983682,5,5,5,Saturday,2025-03,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0035429,2025-03-15 07:47:03,ACC-01063,Cartao,E-commerce,273.95,RS,RISK-5054863,0,Mercado,MER-1166,1,Novo dispositivo e local,42,RJ,5510.49,1050,218.39,Digital,291.0617391304348,313.4981609146024,186.28,-0.054583220139195844,1,1,7,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0025472,2025-03-15 14:11:41,ACC-00153,Transferencia,App,101.3,BA,NEW-5785617,0,Restaurante,MER-0202,0,Normal,36,SP,3575.26,3610,91.04,Varejo,131.86772727272725,125.84714908445079,75.5,-0.24289566744348354,1,1,14,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0045877,2025-11-28 11:17:57,ACC-02145,Saque,ATM,445.03,BA,NEW-7341336,0,Viagem,MER-0791,0,Normal,43,PR,2322.01,2574,366.3,Digital,398.6531034482759,402.45939857423997,272.15,0.11523372721824793,1,1,11,Friday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0047280,2025-11-28 21:43:06,ACC-01501,PIX,App,377.86,BA,NEW-0720698,0,Restaurante,MER-1106,0,Normal,28,DF,1711.5,2469,228.08,Varejo,239.28,111.55339170101463,213.0,1.2422750925531882,1,1,21,Friday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0032009,2025-11-27 16:41:24,ACC-00708,Transferencia,Internet Banking,100.06,SC,NEW-8020057,0,Viagem,MER-0401,0,Normal,72,PR,6673.73,396,192.48,Varejo,238.55263157894737,106.12439832794264,238.75,-1.3050027492356784,1,1,16,Thursday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0001924,2025-11-28 09:14:08,ACC-01508,PIX,Internet Banking,304.94,RS,NEW-6306351,0,Mercado,MER-0443,0,Normal,24,MG,3286.16,1430,487.38,Alta renda,534.4100000000001,450.12733198507283,375.615,-0.5097890834311963,1,1,9,Friday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0019027,2025-11-26 20:40:42,ACC-01516,PIX,App,167.25,SP,RISK-6607986,0,Viagem,MER-1187,1,Novo dispositivo e local,60,PR,7231.44,1220,1133.44,Empresarial,1341.035,1182.3884688317078,1009.405,-0.9927236529630498,1,1,20,Wednesday,2025-11,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0033621,2025-03-17 05:02:04,ACC-02481,Cartao,Carteira digital,15.98,MG,NEW-8467956,0,Restaurante,MER-0933,0,Normal,43,BA,776.15,1269,52.39,Varejo,1357.6825000000001,4454.2002701314,49.49,-0.30122186220432773,1,1,5,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0012715,2025-03-17 08:02:00,ACC-02396,PIX,App,283.79,SP,DEV-02396-A,1,Mercado,MER-0449,1,Alta velocidade,48,SP,4297.14,3908,656.77,Alta renda,812.7416666666667,682.3210851815538,536.665,-0.775223979082988,3,3,8,Monday,2025-03,0,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0020504,2025-03-17 08:03:00,ACC-02396,PIX,Internet Banking,631.55,RS,DEV-02396-A,1,Eletronicos,MER-1004,1,Alta velocidade,48,SP,4297.14,3908,656.77,Alta renda,812.7416666666667,682.3210851815538,536.665,-0.26555190892049707,4,4,8,Monday,2025-03,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0004769,2025-03-17 08:04:00,ACC-02396,PIX,App,449.09,PR,DEV-02396-A,1,Mercado,MER-1162,1,Alta velocidade,48,SP,4297.14,3908,656.77,Alta renda,812.7416666666667,682.3210851815538,536.665,-0.5329626689902237,5,5,8,Monday,2025-03,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0021321,2025-03-16 03:24:23,ACC-00496,PIX,App,37.52,GO,RISK-0914485,0,Transporte,MER-0403,1,Novo dispositivo e local,33,MG,506.53,4287,50.13,Varejo,51.796521739130434,45.80219184996357,41.01,-0.3116995314524841,1,1,3,Sunday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0027262,2025-03-16 15:47:49,ACC-01561,Transferencia,Internet Banking,170.87,SP,NEW-3298356,0,Servicos,MER-0209,0,Normal,35,RS,3845.82,3487,436.53,Varejo,381.5282352941176,349.4550217523582,273.84,-0.6028193105875607,1,1,15,Sunday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0030630,2025-03-15 05:02:00,ACC-02141,PIX,App,473.15,SP,DEV-02141-A,1,Outros,MER-0358,1,Alta velocidade,22,PR,6776.47,2862,332.0,Digital,383.63100000000003,340.5846020103547,267.76,0.26283924602462894,3,3,5,Saturday,2025-03,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0028541,2025-03-15 05:03:00,ACC-02141,PIX,App,205.43,SP,DEV-02141-A,1,Eletronicos,MER-0201,1,Alta velocidade,22,PR,6776.47,2862,332.0,Digital,383.63100000000003,340.5846020103547,267.76,-0.5232209528796673,4,4,5,Saturday,2025-03,1,0,0,1,0,0,0,0,25,1,Alto,velocity_1h
TX-0020325,2025-03-17 16:57:58,ACC-01886,Boleto,App,102.73,PE,RISK-8215899,0,Viagem,MER-0083,1,Novo dispositivo e local,54,RS,1843.57,4629,102.66,Empresarial,1002.9094117647059,3736.165999713929,102.73,-0.2409366746107188,1,1,16,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0043591,2025-10-04 06:09:13,ACC-00769,PIX,App,440.55,SC,RISK-1164517,0,Outros,MER-1154,1,Novo dispositivo e local,49,SP,3261.95,2298,323.51,Varejo,398.8329166666667,266.55964630631786,398.47,0.156501870824791,1,1,6,Saturday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0014235,2025-10-02 10:58:01,ACC-00717,Transferencia,App,403.44,RS,RISK-8727487,0,Eletronicos,MER-0869,1,Novo dispositivo e local,62,MG,9973.74,3528,825.87,Varejo,875.7345833333334,883.1165002174632,569.9200000000001,-0.5348043924182518,1,1,10,Thursday,2025-10,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0013150,2025-07-20 16:22:41,ACC-01294,PIX,App,76.89,SC,RISK-8619589,0,Viagem,MER-0828,1,Novo dispositivo e local,27,SP,2277.31,2366,328.55,Varejo,1473.221724137931,3902.7617844382867,327.05,-0.3577804132718546,1,1,16,Sunday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0023688,2025-07-20 22:15:10,ACC-01423,Cartao,E-commerce,1629.51,SP,NEW-9452429,0,Eletronicos,MER-1010,0,Normal,40,RJ,14264.5,3659,1414.79,Varejo,2121.6579166666666,4098.437663644823,1105.8,-0.12008183533746601,1,1,22,Sunday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0023147,2025-07-21 12:49:45,ACC-00088,Cartao,E-commerce,197.74,PE,RISK-3130302,0,Eletronicos,MER-1057,1,Novo dispositivo e local,47,PR,3369.81,1958,307.3,Varejo,336.4652380952381,257.25648646086745,235.51,-0.5392487474415548,1,1,12,Monday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0010761,2025-07-18 14:20:47,ACC-01857,PIX,App,171.62,RS,RISK-5365384,0,Mercado,MER-0292,1,Novo dispositivo e local,52,PR,5159.35,493,621.55,Varejo,905.391875,555.7740570078066,812.4549999999999,-1.320270109314752,1,1,14,Friday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0006606,2025-07-19 08:14:41,ACC-01624,Cartao,POS,459.8,GO,RISK-0368173,0,Servicos,MER-0317,1,Novo dispositivo e local,25,RS,1924.22,111,231.07,Varejo,947.5008695652174,3180.1242455958354,213.77,-0.15335906143938743,1,1,8,Saturday,2025-07,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0009989,2025-03-09 23:11:56,ACC-02091,Cartao,POS,47.06,SP,NEW-1080677,0,Mercado,MER-1174,0,Normal,41,RS,1360.32,2701,48.73,Varejo,1094.5246666666667,3985.461119940231,51.29,-0.26282144904787713,1,1,23,Sunday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0009338,2025-03-10 07:03:39,ACC-02011,Cartao,POS,210.24,DF,NEW-5149434,0,Restaurante,MER-0917,0,Normal,46,PR,3256.21,4675,110.13,Empresarial,98.29083333333334,68.88358843583211,92.36,1.6251935941309432,1,1,7,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0034406,2025-03-10 13:14:50,ACC-00478,Cartao,Carteira digital,197.23,DF,RISK-3581305,0,Viagem,MER-0797,1,Novo dispositivo e local,64,RS,2054.32,3882,298.05,Empresarial,353.5591304347826,297.257729342325,209.02,-0.5259043415983052,1,1,13,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0027137,2025-03-10 18:52:04,ACC-01761,Cartao,E-commerce,3763.65,MG,NEW-5091383,0,Eletronicos,MER-0834,0,Normal,22,RS,6769.44,3834,1031.08,Empresarial,1415.6776470588236,1111.742023107932,935.73,2.111975893811497,1,1,18,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0031327,2025-03-08 12:39:49,ACC-02448,PIX,App,421.53,PR,RISK-3953124,0,Eletronicos,MER-0527,1,Novo dispositivo e local,21,SP,8030.7,3284,362.08,Digital,419.29315789473685,494.1589971305079,330.78,0.004526563551917623,1,1,12,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0045602,2025-03-08 15:57:11,ACC-00050,Transferencia,Internet Banking,214.76,MG,RISK-0904255,0,Eletronicos,MER-0884,1,Novo dispositivo e local,67,SP,29675.89,4050,1179.92,Alta renda,2231.12,3625.330180219524,1303.885,-0.5561865815703174,1,1,15,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0000129,2025-03-08 17:06:47,ACC-02217,Saque,ATM,211.27,RS,NEW-8700430,0,Mercado,MER-0750,0,Normal,77,MG,4383.88,4317,136.5,Digital,926.8575000000001,3432.065400618846,149.58499999999998,-0.20850054310473523,1,1,17,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0009176,2025-03-17 14:26:39,ACC-01785,Cartao,Carteira digital,303.8,RS,RISK-7189378,0,Restaurante,MER-0330,1,Novo dispositivo e local,60,PR,6531.53,199,252.99,Varejo,240.142,136.1958082127965,199.32,0.46740058181922023,1,1,14,Monday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0040660,2025-03-14 18:17:40,ACC-02207,PIX,App,3977.5,PR,NEW-0506877,0,Servicos,MER-0157,0,Normal,70,GO,9450.97,3453,1492.43,Varejo,2675.3285714285716,3265.182905514308,1490.23,0.398805048982798,1,1,18,Friday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0012710,2025-03-14 21:50:22,ACC-02500,PIX,Internet Banking,467.86,BA,NEW-5868556,0,Restaurante,MER-0449,0,Normal,66,SP,4457.45,1439,321.82,Varejo,400.6304347826087,394.0192395680728,268.31,0.1706250823972173,1,1,21,Friday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0013536,2025-03-15 02:10:00,ACC-01703,Cartao,Carteira digital,324.54,BA,NEW-6041491,0,Transporte,MER-0242,1,Horario incomum,44,PE,2644.6,394,101.42,Empresarial,147.42583333333332,101.25591470565453,145.745,1.7491735389634078,1,1,2,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
TX-0041670,2025-03-15 02:16:12,ACC-01797,Cartao,POS,437.23,PE,RISK-8320717,0,Servicos,MER-0511,1,Novo dispositivo e local,28,SP,5240.55,4971,656.05,Varejo,647.2115384615385,522.0910700546115,450.39,-0.40219331550638104,1,1,2,Saturday,2025-03,1,0,0,0,0,1,0,0,25,1,Alto,new_device_location
